2,2,0.1,4.4303,0.26064,0.12511,-0.020314,30.75
2,2,0.2,5.0384,0.26076,0.23112,0.27134,25.188
2,2,0.3,4.7836,0.23437,0.16724,0.025219,29.75
2,2,0.4,5.1439,0.24207,0.17948,0.13642,26.938
2,2,0.5,5.1138,0.24161,0.21973,0.21331,26.375
2,2,0.6,4.3673,0.2623,0.10873,0.031846,29.062
2,2,0.7,5.0656,0.24108,0.22514,0.20303,26.312
2,2,0.8,4.5884,0.25489,0.23451,0.16822,27.188
2,2,0.9,5.1214,0.25229,0.21309,0.24175,25.938
2,3,0.1,5.2508,0.23859,0.20928,0.19279,26.938
2,3,0.2,5.2214,0.23336,0.21451,0.1723,27.625
2,3,0.3,5.2856,0.23318,0.23498,0.19162,27.125
2,3,0.4,4.7615,0.24065,0.18905,0.09051,29.125
2,3,0.5,5.1327,0.2538,0.2042,0.24842,26.188
2,3,0.6,5.3896,0.22907,0.19767,0.12811,28.562
2,3,0.7,5.3563,0.23273,0.21069,0.1486,28.125
2,3,0.8,5.3744,0.23179,0.20355,0.15065,28.125
2,3,0.9,5.3128,0.23628,0.20032,0.14777,27.75
2,4,0.1,5.139,0.23624,0.18553,0.064942,29.625
2,4,0.2,5.5822,0.23629,0.16616,0.092379,29.062
2,4,0.3,5.3607,0.2287,0.15278,-0.022956,30.812
2,4,0.4,5.5973,0.23059,0.12592,-0.032258,31
2,4,0.5,5.2267,0.23923,0.17005,0.080906,29.062
2,4,0.6,5.6098,0.23284,0.18904,0.11799,28.5
2,4,0.7,5.4349,0.2378,0.19526,0.1412,28
2,4,0.8,5.1213,0.23435,0.1613,0.067338,29.312
2,4,0.9,5.5999,0.23885,0.20458,0.18916,27.188
2,5,0.1,4.5007,0.27198,0.072929,-0.032258,31
2,5,0.2,4.8988,0.25554,0.095193,-0.032258,31
2,5,0.3,5.0973,0.24891,0.095649,-0.032258,31
2,5,0.4,4.7871,0.25935,0.083601,-0.032258,31
2,5,0.5,5.2498,0.2423,0.10888,-0.029147,30.938
2,5,0.6,5.1745,0.2439,0.10997,-0.032258,31
2,5,0.7,5.1656,0.23462,0.15181,-0.026452,30.875
2,5,0.8,4.5287,0.26988,0.076217,-0.032258,31
2,5,0.9,4.4468,0.27441,0.063277,-0.032258,31
2,6,0.1,3.9826,0.29756,0.038545,-0.032258,31
2,6,0.2,3.6129,0.31415,0.034963,-0.032258,31
2,6,0.3,3.5503,0.31899,0.028953,-0.032258,31
2,6,0.4,3.8548,0.30743,0.025591,-0.032258,31
2,6,0.5,3.4797,0.32398,0.024822,-0.032258,31
2,6,0.6,3.4405,0.32463,0.02859,-0.032258,31
2,6,0.7,3.8254,0.30454,0.039619,-0.032258,31
2,6,0.8,3.6737,0.31205,0.03609,-0.032258,31
2,6,0.9,3.197,0.33984,0.018445,-0.032258,31
2,7,0.1,3.1291,0.34471,0.024437,-0.032258,31
2,7,0.2,2.9844,0.35119,0.024946,-0.032258,31
2,7,0.3,3.0789,0.34683,0.015541,-0.032258,31
2,7,0.4,2.9937,0.35282,0.0093676,-0.032258,31
2,7,0.5,3.0895,0.3462,0.019018,-0.032258,31
2,7,0.6,3.1621,0.34441,0.015811,-0.032258,31
2,7,0.7,2.9667,0.35404,0.00432,-0.032258,31
2,7,0.8,2.9979,0.34955,0.009072,-0.032258,31
2,7,0.9,3.2251,0.33996,0.012378,-0.032258,31
2,8,0.1,2.8062,0.36641,0.0029169,-0.032258,31
2,8,0.2,2.8662,0.36406,0.014382,-0.032258,31
2,8,0.3,2.8821,0.36225,0.0045238,-0.032258,31
2,8,0.4,2.8709,0.36065,0.004812,-0.032258,31
2,8,0.5,2.7959,0.36664,0.0034302,-0.032258,31
2,8,0.6,2.7551,0.36919,7.5081e-18,-0.032258,31
2,8,0.7,2.7931,0.36731,0.0034514,-0.032258,31
2,8,0.8,2.787,0.36642,2.1474e-17,-0.032258,31
2,8,0.9,2.9358,0.35763,0.0004706,-0.032258,31
2,9,0.1,2.6738,0.3796,-2.9504e-16,-0.032258,31
2,9,0.2,2.7246,0.37347,-9.2899e-17,-0.032258,31
2,9,0.3,2.721,0.37332,-1.2449e-16,-0.032258,31
2,9,0.4,2.781,0.36888,-3.2302e-17,-0.032258,31
2,9,0.5,2.6851,0.37613,2.2715e-16,-0.032258,31
2,9,0.6,2.7196,0.37188,1.9885e-16,-0.032258,31
2,9,0.7,2.7084,0.37317,1.7921e-16,-0.032258,31
2,9,0.8,2.7317,0.37018,2.7286e-16,-0.032258,31
2,9,0.9,2.7124,0.37194,9.0944e-17,-0.032258,31
2,10,0.1,2.649,0.38129,-2.8584e-16,-0.032258,31
2,10,0.2,2.649,0.37977,9.4109e-17,-0.032258,31
2,10,0.3,2.6361,0.3807,-3.371e-17,-0.032258,31
2,10,0.4,2.6743,0.37683,-1.3069e-16,-0.032258,31
2,10,0.5,2.658,0.37843,-9.7287e-17,-0.032258,31
2,10,0.6,2.6691,0.37706,-4.2216e-18,-0.032258,31
2,10,0.7,2.6731,0.37696,1.4969e-16,-0.032258,31
2,10,0.8,2.6699,0.37731,-1.3554e-16,-0.032258,31
2,10,0.9,2.6783,0.37706,-2.5082e-17,-0.032258,31
2,11,0.1,2.6201,0.38323,-1.3834e-16,-0.032258,31
2,11,0.2,2.5986,0.38671,-5.1587e-17,-0.032258,31
2,11,0.3,2.628,0.38271,-2.3605e-16,-0.032258,31
2,11,0.4,2.6619,0.37741,2.4466e-17,-0.032258,31
2,11,0.5,2.6173,0.38301,1.9294e-16,-0.032258,31
2,11,0.6,2.6137,0.38443,1.0144e-16,-0.032258,31
2,11,0.7,2.6269,0.3819,-1.3717e-16,-0.032258,31
2,11,0.8,2.6433,0.37992,-4.7393e-17,-0.032258,31
2,11,0.9,2.6428,0.37899,-7.047e-17,-0.032258,31
2,12,0.1,2.5933,0.38679,-1.1246e-16,-0.032258,31
2,12,0.2,2.605,0.38456,-1.9018e-16,-0.032258,31
2,12,0.3,2.6053,0.38471,-1.3877e-16,-0.032258,31
2,12,0.4,2.6165,0.38336,4.6031e-17,-0.032258,31
2,12,0.5,2.6145,0.38321,-5.4173e-17,-0.032258,31
2,12,0.6,2.6099,0.38383,1.6195e-16,-0.032258,31
2,12,0.7,2.6221,0.38212,1.1558e-16,-0.032258,31
2,12,0.8,2.5852,0.38789,-6.5228e-17,-0.032258,31
2,12,0.9,2.5827,0.38801,-1.659e-16,-0.032258,31
2,13,0.1,2.5812,0.38778,-7.0294e-17,-0.032258,31
2,13,0.2,2.5989,0.38509,8.4622e-17,-0.032258,31
2,13,0.3,2.5724,0.38921,-6.7139e-17,-0.032258,31
2,13,0.4,2.5989,0.38539,1.2821e-17,-0.032258,31
2,13,0.5,2.5862,0.38705,-7.4715e-17,-0.032258,31
2,13,0.6,2.5859,0.38709,6.5784e-17,-0.032258,31
2,13,0.7,2.6111,0.38335,2.9886e-16,-0.032258,31
2,13,0.8,2.5724,0.38925,2.3352e-16,-0.032258,31
2,13,0.9,2.6024,0.38476,-1.6654e-16,-0.032258,31
2,14,0.1,2.5458,0.39309,2.83e-16,-0.032258,31
2,14,0.2,2.5908,0.38637,-2.3107e-18,-0.032258,31
2,14,0.3,2.5538,0.39203,-2.127e-16,-0.032258,31
2,14,0.4,2.5819,0.38774,-2.9168e-16,-0.032258,31
2,14,0.5,2.5811,0.38772,-1.0355e-16,-0.032258,31
2,14,0.6,2.554,0.39193,1.7922e-16,-0.032258,31
2,14,0.7,2.5911,0.38628,4.3639e-18,-0.032258,31
2,14,0.8,2.552,0.3922,6.5818e-17,-0.032258,31
2,14,0.9,2.5771,0.38838,1.3868e-16,-0.032258,31
2,15,0.1,2.5448,0.39322,2.5356e-16,-0.032258,31
2,15,0.2,2.573,0.38899,3.9585e-16,-0.032258,31
2,15,0.3,2.5444,0.39329,1.5545e-17,-0.032258,31
2,15,0.4,2.5383,0.39429,-1.107e-16,-0.032258,31
2,15,0.5,2.5642,0.39014,1.4101e-16,-0.032258,31
2,15,0.6,2.5755,0.38866,1.3552e-16,-0.032258,31
2,15,0.7,2.5405,0.3938,-1.7842e-16,-0.032258,31
2,15,0.8,2.5627,0.39055,-3.8067e-16,-0.032258,31
2,15,0.9,2.5412,0.39375,5.5559e-17,-0.032258,31
2,16,0.1,2.5207,0.39695,-1.4176e-16,-0.032258,31
2,16,0.2,2.5329,0.39493,-1.5255e-16,-0.032258,31
2,16,0.3,2.5902,0.3864,3.5516e-16,-0.032258,31
2,16,0.4,2.5435,0.39332,1.9014e-17,-0.032258,31
2,16,0.5,2.5367,0.3944,2.0049e-16,-0.032258,31
2,16,0.6,2.5362,0.39454,1.3219e-16,-0.032258,31
2,16,0.7,2.5456,0.39311,2.7552e-17,-0.032258,31
2,16,0.8,2.5109,0.39853,4.904e-17,-0.032258,31
2,16,0.9,2.5314,0.3952,7.1015e-18,-0.032258,31
2,17,0.1,2.5433,0.39344,2.973e-16,-0.032258,31
2,17,0.2,2.5381,0.39416,-8.7387e-17,-0.032258,31
2,17,0.3,2.5295,0.39554,-2.4756e-16,-0.032258,31
2,17,0.4,2.5464,0.39289,2.0436e-16,-0.032258,31
2,17,0.5,2.5146,0.39789,1.7055e-16,-0.032258,31
2,17,0.6,2.5418,0.39366,-2.366e-16,-0.032258,31
2,17,0.7,2.5193,0.39702,-1.178e-16,-0.032258,31
2,17,0.8,2.5201,0.39697,-5.9042e-17,-0.032258,31
2,17,0.9,2.5276,0.39587,1.0594e-16,-0.032258,31
2,18,0.1,2.5324,0.39504,-2.2111e-17,-0.032258,31
2,18,0.2,2.5135,0.39806,1.0558e-16,-0.032258,31
2,18,0.3,2.5155,0.3977,-5.1445e-17,-0.032258,31
2,18,0.4,2.5291,0.39551,-6.943e-17,-0.032258,31
2,18,0.5,2.4957,0.40081,-1.5001e-16,-0.032258,31
2,18,0.6,2.5147,0.39785,-2.8264e-17,-0.032258,31
2,18,0.7,2.5143,0.39787,3.4856e-16,-0.032258,31
2,18,0.8,2.5172,0.39745,8.8525e-17,-0.032258,31
2,18,0.9,2.5424,0.39355,9.4187e-17,-0.032258,31
2,19,0.1,2.4814,0.40311,-2.2982e-17,-0.032258,31
2,19,0.2,2.49,0.40181,1.2085e-16,-0.032258,31
2,19,0.3,2.4918,0.40141,2.2381e-16,-0.032258,31
2,19,0.4,2.5202,0.39694,1.1195e-16,-0.032258,31
2,19,0.5,2.4917,0.40144,-7.9818e-17,-0.032258,31
2,19,0.6,2.5081,0.39889,-2.0601e-16,-0.032258,31
2,19,0.7,2.4903,0.40175,2.6631e-18,-0.032258,31
2,19,0.8,2.5078,0.39888,-3.2817e-17,-0.032258,31
2,19,0.9,2.5018,0.39999,5.3675e-17,-0.032258,31
2,20,0.1,2.4777,0.4037,6.2003e-17,-0.032258,31
2,20,0.2,2.4985,0.40042,-6.8711e-18,-0.032258,31
2,20,0.3,2.4981,0.40048,-9.272e-17,-0.032258,31
2,20,0.4,2.531,0.39529,9.6419e-17,-0.032258,31
2,20,0.5,2.5072,0.39894,-1.7293e-17,-0.032258,31
2,20,0.6,2.5074,0.39897,8.3328e-17,-0.032258,31
2,20,0.7,2.4937,0.40111,-7.1246e-17,-0.032258,31
2,20,0.8,2.4824,0.40302,3.9543e-17,-0.032258,31
2,20,0.9,2.5202,0.39691,6.6296e-17,-0.032258,31
4,2,0.1,5.4526,0.23189,0.15989,0.015258,30.125
4,2,0.2,5.6108,0.23448,0.17898,0.11848,28.375
4,2,0.3,4.9782,0.24687,0.14066,0.020757,30.25
4,2,0.4,5.4692,0.2277,0.18424,0.090589,29.125
4,2,0.5,5.1826,0.24502,0.19531,0.10774,27.688
4,2,0.6,5.3496,0.23286,0.13609,-0.0068017,30.5
4,2,0.7,5.4811,0.23164,0.16551,0.062972,29.438
4,2,0.8,5.2405,0.23416,0.12505,-0.032258,31
4,2,0.9,5.345,0.23188,0.21132,0.11894,28.688
4,3,0.1,3.4716,0.32065,0.039084,-0.032258,31
4,3,0.2,3.37,0.32665,0.027941,-0.032258,31
4,3,0.3,3.4596,0.32096,0.048515,-0.032258,31
4,3,0.4,3.3967,0.32828,0.023004,-0.032258,31
4,3,0.5,3.1892,0.33775,0.035456,-0.032258,31
4,3,0.6,3.2814,0.33414,0.023403,-0.032258,31
4,3,0.7,3.373,0.32725,0.033362,-0.032258,31
4,3,0.8,3.7769,0.309,0.043897,-0.032258,31
4,3,0.9,4.1171,0.29123,0.045923,-0.032258,31
4,4,0.1,2.7722,0.3687,0.0029721,-0.032258,31
4,4,0.2,2.7791,0.3685,0.0036482,-0.032258,31
4,4,0.3,2.7137,0.37274,-1.2556e-16,-0.032258,31
4,4,0.4,2.7788,0.36791,0.0032907,-0.032258,31
4,4,0.5,2.8556,0.36395,0.0065113,-0.032258,31
4,4,0.6,2.8696,0.35984,0.0083942,-0.032258,31
4,4,0.7,2.8332,0.36233,0.0054349,-0.032258,31
4,4,0.8,2.8384,0.36347,0.0065701,-0.032258,31
4,4,0.9,2.8266,0.36439,0.0013993,-0.032258,31
4,5,0.1,2.6536,0.37978,1.553e-16,-0.032258,31
4,5,0.2,2.6465,0.38019,-1.6617e-16,-0.032258,31
4,5,0.3,2.65,0.37896,1.8e-16,-0.032258,31
4,5,0.4,2.7062,0.37372,2.8031e-16,-0.032258,31
4,5,0.5,2.6423,0.37991,2.5658e-16,-0.032258,31
4,5,0.6,2.6361,0.38093,-2.0871e-17,-0.032258,31
4,5,0.7,2.6545,0.37909,-4.3283e-17,-0.032258,31
4,5,0.8,2.6469,0.37946,-2.2904e-17,-0.032258,31
4,5,0.9,2.6818,0.37551,-1.0301e-16,-0.032258,31
4,6,0.1,2.5861,0.38717,9.6223e-17,-0.032258,31
4,6,0.2,2.6167,0.38333,-7.9984e-17,-0.032258,31
4,6,0.3,2.5756,0.38878,-1.6658e-16,-0.032258,31
4,6,0.4,2.592,0.38672,-1.6909e-16,-0.032258,31
4,6,0.5,2.6053,0.38445,-5.873e-17,-0.032258,31
4,6,0.6,2.5754,0.38862,3.9132e-16,-0.032258,31
4,6,0.7,2.5968,0.3862,4.3026e-17,-0.032258,31
4,6,0.8,2.5801,0.38853,1.4207e-16,-0.032258,31
4,6,0.9,2.5876,0.38707,1.0079e-16,-0.032258,31
4,7,0.1,2.5452,0.39333,-1.1703e-17,-0.032258,31
4,7,0.2,2.5644,0.39024,-1.0013e-16,-0.032258,31
4,7,0.3,2.5904,0.38652,2.331e-17,-0.032258,31
4,7,0.4,2.5475,0.39302,1.5026e-16,-0.032258,31
4,7,0.5,2.5725,0.38923,2.0739e-16,-0.032258,31
4,7,0.6,2.5745,0.38888,-2.8585e-16,-0.032258,31
4,7,0.7,2.5586,0.39145,5.8486e-17,-0.032258,31
4,7,0.8,2.5548,0.39197,-1.5775e-16,-0.032258,31
4,7,0.9,2.5586,0.39109,2.3623e-16,-0.032258,31
4,8,0.1,2.5151,0.39787,-2.4266e-17,-0.032258,31
4,8,0.2,2.5165,0.39761,3.6524e-18,-0.032258,31
4,8,0.3,2.5433,0.39347,5.2604e-17,-0.032258,31
4,8,0.4,2.5683,0.38961,-1.6567e-16,-0.032258,31
4,8,0.5,2.5395,0.39404,-1.9141e-16,-0.032258,31
4,8,0.6,2.5331,0.39499,-1.9659e-16,-0.032258,31
4,8,0.7,2.5585,0.39114,-3.6239e-17,-0.032258,31
4,8,0.8,2.5242,0.39644,-2.1332e-16,-0.032258,31
4,8,0.9,2.5269,0.39593,4.7688e-16,-0.032258,31
4,9,0.1,2.5012,0.39995,1.9269e-16,-0.032258,31
4,9,0.2,2.4947,0.40109,1.0404e-16,-0.032258,31
4,9,0.3,2.5235,0.39638,6.5384e-17,-0.032258,31
4,9,0.4,2.5098,0.39864,1.685e-16,-0.032258,31
4,9,0.5,2.5035,0.39963,1.1417e-16,-0.032258,31
4,9,0.6,2.5077,0.39888,8.8091e-17,-0.032258,31
4,9,0.7,2.5113,0.39831,-9.1019e-17,-0.032258,31
4,9,0.8,2.5255,0.39612,3.6195e-17,-0.032258,31
4,9,0.9,2.497,0.40062,2.0154e-16,-0.032258,31
4,10,0.1,2.4744,0.40424,-8.7278e-18,-0.032258,31
4,10,0.2,2.4717,0.4047,-7.3109e-17,-0.032258,31
4,10,0.3,2.5134,0.39802,1.6183e-16,-0.032258,31
4,10,0.4,2.5061,0.39917,4.0909e-16,-0.032258,31
4,10,0.5,2.4774,0.40378,1.4797e-16,-0.032258,31
4,10,0.6,2.4985,0.40035,-3.3515e-17,-0.032258,31
4,10,0.7,2.5234,0.39641,2.8435e-16,-0.032258,31
4,10,0.8,2.4559,0.40729,1.5202e-16,-0.032258,31
4,10,0.9,2.5023,0.39971,1.1942e-16,-0.032258,31
4,11,0.1,2.4833,0.40279,-6.0011e-17,-0.032258,31
4,11,0.2,2.4623,0.40623,-1.4672e-16,-0.032258,31
4,11,0.3,2.4659,0.40571,2.8035e-16,-0.032258,31
4,11,0.4,2.4742,0.40427,-2.0044e-16,-0.032258,31
4,11,0.5,2.4857,0.40243,-1.2605e-16,-0.032258,31
4,11,0.6,2.4654,0.40572,1.7145e-16,-0.032258,31
4,11,0.7,2.4827,0.40293,-1.0194e-16,-0.032258,31
4,11,0.8,2.4806,0.40331,-4.6912e-17,-0.032258,31
4,11,0.9,2.4755,0.40413,1.1465e-16,-0.032258,31
4,12,0.1,2.4149,0.41421,-1.4145e-16,-0.032258,31
4,12,0.2,2.4592,0.40673,-6.0105e-17,-0.032258,31
4,12,0.3,2.456,0.40734,9.564e-17,-0.032258,31
4,12,0.4,2.467,0.4055,1.0724e-16,-0.032258,31
4,12,0.5,2.4568,0.40714,2.373e-16,-0.032258,31
4,12,0.6,2.4578,0.40709,-3.2175e-16,-0.032258,31
4,12,0.7,2.4391,0.41011,-4.4066e-17,-0.032258,31
4,12,0.8,2.4741,0.40429,2.2892e-16,-0.032258,31
4,12,0.9,2.4476,0.40869,3.9424e-17,-0.032258,31
4,13,0.1,2.4227,0.41292,9.4563e-17,-0.032258,31
4,13,0.2,2.4377,0.41035,1.0622e-16,-0.032258,31
4,13,0.3,2.4096,0.41511,1.7973e-16,-0.032258,31
4,13,0.4,2.4523,0.40785,3.443e-16,-0.032258,31
4,13,0.5,2.4433,0.40936,-1.7775e-16,-0.032258,31
4,13,0.6,2.4213,0.41308,1.5971e-16,-0.032258,31
4,13,0.7,2.4499,0.40825,5.1273e-17,-0.032258,31
4,13,0.8,2.4141,0.41437,2.2426e-16,-0.032258,31
4,13,0.9,2.4616,0.40635,3.4383e-17,-0.032258,31
4,14,0.1,2.4153,0.41412,2.7451e-17,-0.032258,31
4,14,0.2,2.4118,0.41474,1.4688e-16,-0.032258,31
4,14,0.3,2.4083,0.41534,2.3165e-16,-0.032258,31
4,14,0.4,2.4047,0.41598,-2.1905e-16,-0.032258,31
4,14,0.5,2.4278,0.41203,-6.2318e-17,-0.032258,31
4,14,0.6,2.3799,0.42028,1.2452e-16,-0.032258,31
4,14,0.7,2.3994,0.41693,-8.4571e-17,-0.032258,31
4,14,0.8,2.3802,0.42027,-3.5326e-16,-0.032258,31
4,14,0.9,2.4164,0.41394,1.2664e-16,-0.032258,31
4,15,0.1,2.3243,0.43041,3.3549e-16,-0.032258,31
4,15,0.2,2.3453,0.42654,1.3e-17,-0.032258,31
4,15,0.3,2.382,0.41993,-2.2682e-16,-0.032258,31
4,15,0.4,2.3744,0.42128,-4.9284e-17,-0.032258,31
4,15,0.5,2.3694,0.42216,1.8227e-16,-0.032258,31
4,15,0.6,2.3585,0.42409,1.6287e-17,-0.032258,31
4,15,0.7,2.3718,0.42184,2.3402e-17,-0.032258,31
4,15,0.8,2.3466,0.42624,-2.4063e-16,-0.032258,31
4,15,0.9,2.3888,0.41874,-3.1513e-16,-0.032258,31
4,16,0.1,2.2993,0.43505,2.1204e-16,-0.032258,31
4,16,0.2,2.2839,0.438,3.8989e-16,-0.032258,31
4,16,0.3,2.2785,0.43903,-7.1256e-17,-0.032258,31
4,16,0.4,2.2964,0.43562,-1.1414e-16,-0.032258,31
4,16,0.5,2.2657,0.44153,-9.9537e-17,-0.032258,31
4,16,0.6,2.2995,0.43504,-1.7279e-18,-0.032258,31
4,16,0.7,2.2802,0.43865,8.5306e-17,-0.032258,31
4,16,0.8,2.2711,0.44041,4.9792e-17,-0.032258,31
4,16,0.9,2.3126,0.43263,6.2663e-17,-0.032258,31
4,17,0.1,2.2153,0.45151,3.4491e-18,-0.032258,31
4,17,0.2,2.2377,0.44703,-3.525e-17,-0.032258,31
4,17,0.3,2.2192,0.45071,-7.7453e-18,-0.032258,31
4,17,0.4,2.2238,0.44987,-2.2633e-18,-0.032258,31
4,17,0.5,2.2253,0.44951,-2.1401e-16,-0.032258,31
4,17,0.6,2.2199,0.45063,-3.5304e-18,-0.032258,31
4,17,0.7,2.2277,0.44899,-1.6721e-16,-0.032258,31
4,17,0.8,2.2211,0.45041,2.3304e-17,-0.032258,31
4,17,0.9,2.2184,0.45087,-9.9055e-17,-0.032258,31
4,18,0.1,2.1414,0.46712,2.0338e-16,-0.032258,31
4,18,0.2,2.1491,0.46543,9.4786e-17,-0.032258,31
4,18,0.3,2.1425,0.46686,-8.2288e-17,-0.032258,31
4,18,0.4,2.1485,0.46559,-1.3255e-16,-0.032258,31
4,18,0.5,2.1469,0.46604,3.8905e-16,-0.032258,31
4,18,0.6,2.1527,0.4647,2.9782e-17,-0.032258,31
4,18,0.7,2.1646,0.46212,-2.5463e-16,-0.032258,31
4,18,0.8,2.1488,0.46551,9.5867e-17,-0.032258,31
4,18,0.9,2.1684,0.4613,-4.6495e-17,-0.032258,31
4,19,0.1,2.0764,0.48179,-1.3185e-16,-0.032258,31
4,19,0.2,2.068,0.48369,-1.5219e-17,-0.032258,31
4,19,0.3,2.0608,0.48538,8.5469e-17,-0.032258,31
4,19,0.4,2.0789,0.48117,2.4311e-16,-0.032258,31
4,19,0.5,2.066,0.48416,1.9368e-16,-0.032258,31
4,19,0.6,2.075,0.48212,2.2671e-16,-0.032258,31
4,19,0.7,2.0608,0.48544,-1.1294e-16,-0.032258,31
4,19,0.8,2.0805,0.48088,1.7262e-16,-0.032258,31
4,19,0.9,2.0618,0.48509,-9.6325e-18,-0.032258,31
4,20,0.1,1.9966,0.50098,-9.4451e-17,-0.032258,31
4,20,0.2,1.9974,0.50077,7.0615e-17,-0.032258,31
4,20,0.3,1.9769,0.50599,2.7478e-17,-0.032258,31
4,20,0.4,1.9853,0.50382,-1.7172e-16,-0.032258,31
4,20,0.5,1.9957,0.50127,-1.6576e-16,-0.032258,31
4,20,0.6,2.0021,0.49959,1.5446e-16,-0.032258,31
4,20,0.7,1.9779,0.5058,-1.0279e-16,-0.032258,31
4,20,0.8,1.9851,0.50393,1.3265e-16,-0.032258,31
4,20,0.9,1.9994,0.50038,5.297e-17,-0.032258,31
6,2,0.1,3.2744,0.33493,0.029681,-0.032258,31
6,2,0.2,3.5426,0.31504,0.037488,-0.032258,31
6,2,0.3,3.7266,0.31009,0.03308,-0.032258,31
6,2,0.4,3.71,0.30638,0.05224,-0.032258,31
6,2,0.5,3.8099,0.30253,0.0439,-0.032258,31
